event_unique_id,division,occurrencedate,reporteddate,premisetype,occurrencehour,mci_category,neighbourhood
GO-2022511243,D23,2022-03-19 5:00,2022-03-19 5:00,Apartment,0,Assault,Elms-Old Rexdale
GO-2022511271,D42,2022-03-19 5:00,2022-03-19 5:00,Commercial,0,Assault,Tam OShanter-Sullivan
GO-202251132,D41,2022-01-09 5:00,2022-01-09 5:00,Apartment,0,Assault,Kennedy Park
GO-2022511472,D42,2022-03-19 5:00,2022-03-19 5:00,Commercial,1,Assault,Malvern
GO-2022511491,D52,2022-03-19 5:00,2022-03-19 5:00,Outside,2,Assault,University
GO-2022511582,D55,2020-09-01 5:00,2022-03-19 5:00,Apartment,20,Assault,The Beaches
GO-2022511610,D42,2022-03-18 5:00,2022-03-19 5:00,Other,23,Sexual Violation,Agincourt South-Malvern West
GO-2022511639,D51,2022-03-19 5:00,2022-03-19 5:00,Outside,2,Robbery,Cabbagetown-South St.James Town
GO-2022511673,D52,2022-03-19 5:00,2022-03-19 5:00,Commercial,2,Assault,Waterfront Communities-The Island
GO-2022511815,D12,2022-03-19 5:00,2022-03-19 5:00,House,4,Assault,Keelesdale-Eglinton West
GO-2022511836,D14,2022-03-19 5:00,2022-03-19 5:00,Apartment,0,Sexual Violation,Trinity-Bellwoods
GO-2022511842,D22,2022-03-19 5:00,2022-03-19 5:00,Other,3,Assault,Mimico includes Humber Bay Shores
GO-202251192,D14,2021-11-20 5:00,2022-01-09 5:00,Other,5,Assault,Kensington-Chinatown
GO-2022511923,D22,2022-03-19 5:00,2022-03-19 5:00,Other,3,Assault,Mimico includes Humber Bay Shores
GO-2022511961,D43,2022-03-18 5:00,2022-03-19 5:00,Apartment,4,Assault,Woburn
GO-2022511961,D43,2022-03-18 5:00,2022-03-19 5:00,Apartment,4,Break and Enter,Woburn
GO-2022513356,D32,2022-03-11 5:00,2022-03-19 5:00,Other,0,Break and Enter,Yorkdale-Glen Park
GO-2022513360,D33,2022-03-19 5:00,2022-03-19 5:00,House,13,Break and Enter,St.Andrew-Windfields
GO-2022513424,D32,2022-03-19 5:00,2022-03-19 5:00,Apartment,1,Assault,Lansing-Westgate
GO-2022513461,D55,2022-03-19 5:00,2022-03-19 5:00,Commercial,11,Assault,East End-Danforth
GO-2022513513,D51,2021-08-28 5:00,2022-03-19 5:00,Apartment,18,Assault,Church-Yonge Corridor
GO-2022513643,D41,2022-03-18 5:00,2022-03-19 5:00,Other,15,Assault,Kennedy Park
GO-2022513661,D52,2022-03-18 5:00,2022-03-19 5:00,Commercial,20,Break and Enter,Bay Street Corridor
GO-2022513721,D51,2022-03-19 5:00,2022-03-19 5:00,Other,12,Assault,Church-Yonge Corridor
GO-2022513721,D51,2022-03-19 5:00,2022-03-19 5:00,Other,12,Robbery,Church-Yonge Corridor
GO-2022513723,D11,2022-03-19 5:00,2022-03-19 5:00,Commercial,12,Assault,High Park North
GO-2022513918,D52,2022-03-19 5:00,2022-03-19 5:00,Commercial,12,Sexual Violation,Waterfront Communities-The Island
GO-202251407,D12,2022-01-09 5:00,2022-01-09 5:00,House,2,Sexual Violation,Keelesdale-Eglinton West
GO-2022514139,D31,2022-03-19 5:00,2022-03-19 5:00,Outside,13,Assault,Glenfield-Jane Heights
GO-2022514291,D33,2022-03-19 5:00,2022-03-19 5:00,Apartment,13,Break and Enter,Don Valley Village
GO-2022514390,D12,2022-03-19 5:00,2022-03-19 5:00,Other,14,Assault,Beechborough-Greenbrook
GO-2022514585,D54,2022-03-19 5:00,2022-03-19 5:00,House,14,Assault,Danforth East York
GO-2022514617,D23,2022-03-19 5:00,2022-03-19 5:00,Commercial,14,Assault,West Humber-Clairville
GO-2022514660,D31,2022-03-19 5:00,2022-03-19 5:00,Outside,14,Assault,Black Creek
GO-2022514810,D32,2022-03-19 5:00,2022-03-19 5:00,House,15,Assault,Clanton Park
GO-2022514993,D12,2022-03-19 5:00,2022-03-19 5:00,Apartment,15,Assault,Junction Area
GO-2022515260,D13,2022-02-02 5:00,2022-03-19 5:00,Apartment,17,Assault,Corso Italia-Davenport
GO-2022515281,D12,2022-03-19 5:00,2022-03-19 5:00,House,17,Assault,Rockcliffe-Smythe
GO-2022515387,D31,2022-03-19 5:00,2022-03-19 5:00,Apartment,17,Assault,York University Heights
GO-2022515556,D13,2022-03-19 5:00,2022-03-19 5:00,Outside,3,Robbery,Caledonia-Fairbank
GO-2022517163,D33,2022-03-19 5:00,2022-03-19 5:00,Outside,22,Assault,Parkwoods-Donalda
GO-2022517326,D51,2022-03-19 5:00,2022-03-19 5:00,Outside,6,Assault,Moss Park
GO-2022517534,D51,2022-03-19 5:00,2022-03-20 5:00,Apartment,0,Assault,Waterfront Communities-The Island
GO-2022517717,D41,2022-03-01 5:00,2022-03-20 5:00,Apartment,0,Assault,Birchcliffe-Cliffside
GO-2022517731,D31,2022-03-19 5:00,2022-03-20 5:00,Outside,22,Assault,Glenfield-Jane Heights
GO-2022517755,D14,2022-03-20 5:00,2022-03-20 5:00,Outside,0,Assault,Waterfront Communities-The Island
GO-2022517917,D14,2022-03-20 5:00,2022-03-20 5:00,Apartment,1,Assault,Niagara
GO-2022517967,D11,2022-03-20 5:00,2022-03-20 5:00,Outside,1,Assault,Roncesvalles
GO-2022518097,D33,2022-03-20 5:00,2022-03-20 5:00,Apartment,2,Assault,Parkwoods-Donalda
GO-2022518119,D12,2022-03-20 5:00,2022-03-20 5:00,Commercial,2,Assault,Keelesdale-Eglinton West
GO-2022518229,D53,2022-03-20 5:00,2022-03-20 5:00,Commercial,2,Break and Enter,Leaside-Bennington
GO-2022518234,D14,2022-03-20 5:00,2022-03-20 5:00,Outside,2,Assault,Waterfront Communities-The Island
GO-2022518321,D52,2022-03-20 5:00,2022-03-20 5:00,Commercial,1,Break and Enter,Waterfront Communities-The Island
GO-2022518334,D52,2022-03-20 5:00,2022-03-20 5:00,Commercial,3,Assault,Bay Street Corridor
GO-2022518335,D55,2022-03-20 5:00,2022-03-20 5:00,Commercial,3,Assault,South Riverdale
GO-2022518395,D33,2022-03-20 5:00,2022-03-20 5:00,Apartment,3,Assault,Bayview Woods-Steeles
GO-2022518423,D31,2022-03-20 5:00,2022-03-20 5:00,Apartment,1,Assault,Downsview-Roding-CFB
GO-2022518506,D14,2022-03-20 5:00,2022-03-20 5:00,Commercial,4,Break and Enter,Waterfront Communities-The Island
GO-2022518619,D51,2022-03-20 5:00,2022-03-20 5:00,Commercial,4,Break and Enter,Cabbagetown-South St.James Town
GO-2022518797,D22,2022-03-18 5:00,2022-03-20 5:00,Transit,22,Assault,Islington-City Centre West
GO-2022518828,D11,2022-03-20 5:00,2022-03-20 5:00,Outside,6,Robbery,Junction Area
GO-2022518831,D51,2022-03-11 5:00,2022-03-20 5:00,Transit,9,Assault,Church-Yonge Corridor
GO-2022519009,D51,2022-03-20 5:00,2022-03-20 5:00,Apartment,7,Assault,Moss Park
GO-2022496390,D11,2022-03-17 5:00,2022-03-17 5:00,Commercial,0,Break and Enter,Runnymede-Bloor West Village
GO-2022496392,D51,2022-03-17 5:00,2022-03-17 5:00,Apartment,0,Assault,North St.James Town
GO-2022496429,D52,2022-03-17 5:00,2022-03-17 5:00,Outside,0,Assault,Bay Street Corridor
GO-2022496492,D11,2022-03-16 5:00,2022-03-17 5:00,Outside,23,Robbery,High Park-Swansea
GO-2022496555,D43,2022-03-17 5:00,2022-03-17 5:00,Outside,1,Assault,Woburn
GO-2022496621,D22,2022-03-17 5:00,2022-03-17 5:00,Commercial,1,Assault,New Toronto
GO-2022496630,D52,2022-03-17 5:00,2022-03-17 5:00,Commercial,1,Break and Enter,Waterfront Communities-The Island
GO-202249664,D55,2022-01-08 5:00,2022-01-08 5:00,Other,19,Assault,South Riverdale
GO-2022496640,D12,2022-03-17 5:00,2022-03-17 5:00,Apartment,1,Assault,Brookhaven-Amesbury
GO-2022496730,D11,2022-03-17 5:00,2022-03-17 5:00,Commercial,0,Break and Enter,Runnymede-Bloor West Village
GO-2022496741,D32,2022-03-17 5:00,2022-03-17 5:00,Apartment,2,Assault,Unknown
GO-2022496781,D14,2022-03-17 5:00,2022-03-17 5:00,Apartment,2,Assault,Niagara
GO-2022496829,D12,2022-03-15 5:00,2022-03-17 5:00,Outside,15,Sexual Violation,Pelmo Park-Humberlea
GO-2022496835,D51,2022-03-17 5:00,2022-03-17 5:00,Outside,3,Assault,Moss Park
GO-2022496857,D51,2022-03-17 5:00,2022-03-17 5:00,Commercial,4,Assault,North St.James Town
GO-2022496861,D41,2022-03-17 5:00,2022-03-17 5:00,House,3,Assault,Bendale
GO-2022496886,D14,2022-03-17 5:00,2022-03-17 5:00,Commercial,3,Assault,Trinity-Bellwoods
GO-2022496938,D32,2022-03-17 5:00,2022-03-17 5:00,Commercial,4,Break and Enter,Bedford Park-Nortown
GO-2022496956,D11,2022-03-17 5:00,2022-03-17 5:00,Commercial,4,Break and Enter,Runnymede-Bloor West Village
GO-2022496969,D32,2022-03-16 5:00,2022-03-17 5:00,Commercial,10,Break and Enter,Newtonbrook East
GO-2022497030,D52,2022-03-17 5:00,2022-03-17 5:00,Commercial,4,Break and Enter,Waterfront Communities-The Island
GO-2022497098,D53,2022-03-17 5:00,2022-03-17 5:00,Commercial,5,Break and Enter,Annex
GO-2022497134,D51,2022-03-17 5:00,2022-03-17 5:00,Outside,3,Assault,Moss Park
GO-2022497147,D51,2022-03-17 5:00,2022-03-17 5:00,Apartment,3,Break and Enter,Moss Park
GO-2022499214,D11,2022-03-17 5:00,2022-03-17 5:00,Commercial,12,Sexual Violation,Runnymede-Bloor West Village
GO-2022499245,D13,2022-03-16 5:00,2022-03-17 5:00,Apartment,0,Assault,Humewood-Cedarvale
GO-2022499320,NSA,2021-08-01 5:00,2022-03-17 5:00,House,22,Assault,Unknown
GO-2022499475,D54,2022-02-03 5:00,2022-03-17 5:00,Apartment,0,Break and Enter,Danforth East York
GO-202249948,D52,2021-12-31 5:00,2022-01-08 5:00,Outside,14,Assault,Waterfront Communities-The Island
GO-2022499641,D14,2022-03-17 5:00,2022-03-17 5:00,Apartment,13,Sexual Violation,Waterfront Communities-The Island
GO-2022499709,D33,2022-03-17 5:00,2022-03-17 5:00,Apartment,13,Assault,Parkwoods-Donalda
GO-2022499724,D41,2022-03-17 5:00,2022-03-17 5:00,Apartment,13,Assault,Kennedy Park
GO-2022499748,D14,2022-03-17 5:00,2022-03-17 5:00,Outside,7,Assault,Waterfront Communities-The Island
GO-202249980,D53,2021-12-31 5:00,2022-01-08 5:00,Outside,17,Assault,Leaside-Bennington
GO-2022499881,D54,2022-03-17 5:00,2022-03-17 5:00,Commercial,13,Assault,East End-Danforth
GO-2022499910,D13,2022-03-17 5:00,2022-03-17 5:00,Apartment,14,Assault,Humewood-Cedarvale
GO-2022499947,D41,2022-03-17 5:00,2022-03-17 5:00,Commercial,13,Assault,Clairlea-Birchmount
GO-2022500091,D51,2022-03-17 5:00,2022-03-17 5:00,Other,14,Assault,Moss Park
GO-2022500161,D12,2022-03-17 5:00,2022-03-17 5:00,Outside,14,Assault,Junction Area
GO-2022500206,D32,2022-03-17 5:00,2022-03-17 5:00,Commercial,14,Assault,Newtonbrook West
GO-2022500259,D51,2022-02-26 5:00,2022-03-17 5:00,Transit,19,Assault,North St.James Town
GO-2022500389,D41,2022-02-04 5:00,2022-03-15 5:00,Apartment,16,Sexual Violation,Dorset Park
GO-2022500418,D14,2022-03-17 5:00,2022-03-17 5:00,Outside,14,Assault,Trinity-Bellwoods
GO-2022500424,D33,2022-03-12 5:00,2022-03-17 5:00,House,0,Sexual Violation,Don Valley Village
GO-2022502855,D31,2021-10-11 5:00,2022-03-17 5:00,Outside,21,Sexual Violation,Humbermede
GO-2022503006,D14,2022-03-17 5:00,2022-03-17 5:00,Apartment,18,Assault,Niagara
GO-2022503054,D52,2022-03-17 5:00,2022-03-17 5:00,Apartment,21,Assault,Waterfront Communities-The Island
GO-2022503156,D32,2022-03-17 5:00,2022-03-17 5:00,Outside,21,Robbery,Willowdale East
GO-2022503175,D32,2022-03-17 5:00,2022-03-18 5:00,Outside,21,Robbery,Willowdale East
GO-2022503221,D55,2022-03-17 5:00,2022-03-18 5:00,Commercial,20,Assault,South Riverdale
GO-2022503259,D51,2022-03-17 5:00,2022-03-18 5:00,Apartment,12,Assault,North St.James Town
GO-2022503312,D42,2022-03-17 5:00,2022-03-17 5:00,Commercial,22,Assault,Malvern
GO-2022503344,D31,2022-03-17 5:00,2022-03-17 5:00,Transit,20,Sexual Violation,Humber Summit
GO-2022503377,D11,2022-03-17 5:00,2022-03-17 5:00,Commercial,22,Assault,Dufferin Grove
GO-2022503454,D43,2022-03-17 5:00,2022-03-17 5:00,Commercial,22,Assault,West Hill
GO-2022503470,D51,2022-03-08 5:00,2022-03-17 5:00,Commercial,22,Break and Enter,Waterfront Communities-The Island
GO-2022503496,D42,2022-03-17 5:00,2022-03-17 5:00,Outside,23,Assault,LAmoreaux
GO-2022503696,D54,2022-03-17 5:00,2022-03-17 5:00,Outside,23,Assault,Danforth
GO-2022503711,D55,2022-03-17 5:00,2022-03-17 5:00,Commercial,23,Assault,The Beaches
GO-2022503815,D51,2022-03-18 5:00,2022-03-18 5:00,Apartment,0,Assault,Waterfront Communities-The Island
GO-2022503865,D42,2022-03-18 5:00,2022-03-18 5:00,House,0,Robbery,Rouge
GO-2022503932,D52,2022-03-18 5:00,2022-03-18 5:00,Outside,0,Assault,Bay Street Corridor
GO-2022504048,D51,2022-03-18 5:00,2022-03-18 5:00,Apartment,1,Assault,Moss Park
GO-2022504121,D41,2022-03-18 5:00,2022-03-18 5:00,Apartment,1,Assault,Ionview
GO-2022505515,D41,2022-03-18 5:00,2022-03-18 5:00,House,9,Sexual Violation,Dorset Park
GO-2022505543,D51,2022-03-18 5:00,2022-03-18 5:00,Apartment,5,Assault,North St.James Town
GO-2022505553,D43,2022-03-18 5:00,2022-03-18 5:00,House,9,Assault,Scarborough Village
GO-202250559,D51,2022-01-08 5:00,2022-01-08 5:00,Apartment,21,Assault,Waterfront Communities-The Island
GO-2022505705,D54,2022-03-18 5:00,2022-03-18 5:00,Commercial,4,Break and Enter,Playter Estates-Danforth
GO-2022505766,D23,2022-03-18 5:00,2022-03-18 5:00,Other,10,Assault,West Humber-Clairville
GO-202250578,D22,2022-01-07 5:00,2022-01-09 5:00,Apartment,12,Sexual Violation,Islington-City Centre West
GO-2022505781,D32,2022-03-17 5:00,2022-03-18 5:00,Commercial,12,Assault,Yorkdale-Glen Park
GO-2022505818,D53,2022-03-18 5:00,2022-03-18 5:00,Apartment,10,Assault,Mount Pleasant West
GO-2022506205,D41,2022-03-17 5:00,2022-03-18 5:00,Commercial,17,Break and Enter,Wexford-Maryvale
GO-2022506277,D14,2022-03-18 5:00,2022-03-18 5:00,Commercial,19,Break and Enter,University
GO-20225063,D53,2022-01-01 5:00,2022-01-01 5:00,Apartment,19,Assault,Yonge-Eglinton
GO-2022506310,D43,2022-03-17 5:00,2022-03-18 5:00,Other,9,Assault,Rouge
GO-2022506340,NSA,2022-03-18 5:00,2022-03-18 5:00,Apartment,10,Sexual Violation,Unknown
GO-2022506503,D31,2022-03-18 5:00,2022-03-18 5:00,House,11,Assault,Humber Summit
GO-202250654,D31,2022-01-08 5:00,2022-01-08 5:00,Outside,22,Assault,Black Creek
GO-2022506622,D53,2022-03-18 5:00,2022-03-18 5:00,Outside,7,Assault,Yonge-Eglinton
GO-2022508335,D14,2022-03-18 5:00,2022-03-22 5:00,Transit,15,Assault,Annex
GO-2022508497,D23,2022-03-17 5:00,2022-03-18 5:00,House,20,Assault,Mount Olive-Silverstone-Jamestown
GO-2022508512,D11,2022-03-18 5:00,2022-03-18 5:00,Apartment,16,Assault,Weston-Pellam Park
GO-2022508530,D55,2022-03-12 5:00,2022-03-19 5:00,House,16,Break and Enter,The Beaches
GO-2022508575,D42,2022-03-18 5:00,2022-03-18 5:00,Apartment,10,Assault,Agincourt South-Malvern West
GO-2022508718,D14,2022-03-18 5:00,2022-03-18 5:00,Apartment,16,Break and Enter,Kensington-Chinatown
GO-2022508916,D22,2022-03-18 5:00,2022-03-18 5:00,Apartment,17,Assault,Long Branch
GO-2022508963,D53,2022-03-18 5:00,2022-03-18 5:00,Transit,17,Assault,Rosedale-Moore Park
GO-2022508974,D43,2022-03-01 5:00,2022-03-18 5:00,Other,0,Sexual Violation,Guildwood
GO-2022509078,D12,2022-03-18 5:00,2022-03-18 5:00,Commercial,17,Assault,Brookhaven-Amesbury
GO-2022509302,D23,2022-03-18 5:00,2022-03-18 5:00,Outside,18,Assault,Mount Olive-Silverstone-Jamestown
GO-2022509451,D52,2022-03-18 5:00,2022-03-19 5:00,Commercial,11,Break and Enter,Waterfront Communities-The Island
GO-2022509568,D54,2022-03-18 5:00,2022-03-18 5:00,Outside,18,Assault,Taylor-Massey
GO-2022509626,D33,2022-03-17 5:00,2022-03-18 5:00,Apartment,13,Assault,Parkwoods-Donalda
GO-2022509811,D55,2022-03-18 5:00,2022-03-18 5:00,House,19,Assault,The Beaches
GO-2022509998,D55,2022-03-18 5:00,2022-03-18 5:00,Commercial,20,Assault,North Riverdale
GO-2022510164,D22,2022-03-18 5:00,2022-03-18 5:00,Commercial,20,Assault,Stonegate-Queensway
GO-2022510230,D41,2022-03-18 5:00,2022-03-18 5:00,Commercial,20,Assault,Kennedy Park
GO-2022510268,D41,2022-03-17 5:00,2022-03-18 5:00,Apartment,20,Assault,Clairlea-Birchmount
GO-2022510351,D32,2022-03-18 5:00,2022-03-18 5:00,Apartment,21,Assault,Willowdale West
GO-2022510359,D31,2022-03-18 5:00,2022-03-18 5:00,Outside,21,Assault,York University Heights
GO-2022511970,D32,2022-03-19 5:00,2022-03-19 5:00,Commercial,3,Break and Enter,Bedford Park-Nortown
GO-2022512040,D43,2022-03-19 5:00,2022-03-19 5:00,Apartment,4,Assault,Woburn
GO-2022512040,D43,2022-03-19 5:00,2022-03-19 5:00,Apartment,4,Break and Enter,Woburn
GO-2022512115,D51,2022-03-19 5:00,2022-03-19 5:00,Commercial,3,Break and Enter,Waterfront Communities-The Island
GO-2022512135,D55,2022-03-19 5:00,2022-03-19 5:00,House,5,Sexual Violation,Greenwood-Coxwell
GO-2022512194,D42,2022-03-19 5:00,2022-03-19 5:00,House,3,Assault,Malvern
GO-2022512303,D14,2022-03-19 5:00,2022-03-19 5:00,Other,6,Break and Enter,Niagara
GO-202251232,D43,2022-01-09 5:00,2022-01-09 5:00,Apartment,0,Sexual Violation,Woburn
GO-2022512385,D52,2022-03-19 5:00,2022-03-19 5:00,Apartment,7,Assault,Waterfront Communities-The Island
GO-2022512448,D11,2022-03-16 5:00,2022-03-19 5:00,Apartment,5,Break and Enter,Junction Area
GO-2022512451,D31,2022-03-19 5:00,2022-03-19 5:00,House,7,Break and Enter,York University Heights
GO-2022512452,D11,2022-03-16 5:00,2022-03-19 5:00,Apartment,5,Break and Enter,Junction Area
GO-2022512456,D54,2022-03-19 5:00,2022-03-19 5:00,Apartment,10,Assault,OConnor-Parkview
GO-2022512456,D54,2022-03-19 5:00,2022-03-19 5:00,Apartment,10,Break and Enter,OConnor-Parkview
GO-2022512495,D12,2022-03-19 5:00,2022-03-19 5:00,Other,7,Assault,Mount Dennis
GO-2022512538,D13,2022-03-19 5:00,2022-03-19 5:00,Outside,4,Assault,Humewood-Cedarvale
GO-2022512578,D23,2022-03-19 5:00,2022-03-19 5:00,Commercial,8,Robbery,Thistletown-Beaumond Heights
GO-2022512671,D51,2022-03-19 5:00,2022-03-19 5:00,Apartment,8,Break and Enter,Moss Park
GO-2022512814,D14,2022-03-19 5:00,2022-03-19 5:00,Commercial,6,Break and Enter,South Parkdale
GO-2022512826,D55,2022-03-19 5:00,2022-03-19 5:00,Other,9,Assault,North Riverdale
GO-2022513280,D14,2022-03-19 5:00,2022-03-19 5:00,Apartment,10,Sexual Violation,Waterfront Communities-The Island
GO-2022513281,D12,2022-03-19 5:00,2022-03-19 5:00,Other,10,Assault,Keelesdale-Eglinton West
GO-2022513324,D43,2022-03-19 5:00,2022-03-19 5:00,Apartment,3,Assault,West Hill
GO-2022513332,D51,2022-02-27 5:00,2022-03-19 5:00,Transit,13,Assault,Moss Park
GO-2022515695,D51,2022-03-19 5:00,2022-03-19 5:00,Outside,17,Assault,Cabbagetown-South St.James Town
GO-2022515725,D12,2022-03-15 5:00,2022-03-19 5:00,House,18,Assault,Maple Leaf
GO-2022515745,D14,2022-03-19 5:00,2022-03-19 5:00,Outside,16,Assault,Niagara
GO-2022515927,D33,2022-03-19 5:00,2022-03-19 5:00,Apartment,18,Assault,Don Valley Village
GO-2022516063,D41,2022-03-17 5:00,2022-03-19 5:00,Other,12,Assault,Wexford-Maryvale
GO-2022516082,D32,2022-03-19 5:00,2022-03-19 5:00,Apartment,17,Assault,Westminster-Branson
GO-2022516300,D52,2022-03-19 5:00,2022-03-19 5:00,Commercial,19,Assault,Kensington-Chinatown
GO-2022516406,D51,2022-03-19 5:00,2022-03-19 5:00,Transit,20,Assault,Church-Yonge Corridor
GO-2022516453,D42,2022-03-19 5:00,2022-03-19 5:00,Outside,20,Assault,Agincourt North
GO-202251670,D55,2021-12-31 5:00,2022-01-09 5:00,Outside,0,Assault,South Riverdale
GO-2022516787,D53,2022-03-19 5:00,2022-03-19 5:00,Commercial,21,Assault,Annex
GO-2022516787,D53,2022-03-19 5:00,2022-03-19 5:00,Commercial,21,Break and Enter,Annex
GO-2022516844,D23,2022-03-19 5:00,2022-03-19 5:00,Transit,21,Assault,Elms-Old Rexdale
GO-202251689,D42,2022-01-09 5:00,2022-01-09 5:00,Commercial,0,Break and Enter,Milliken
GO-2022516937,D32,2022-03-19 5:00,2022-03-19 5:00,Transit,21,Assault,Willowdale East
GO-2022517099,D32,2022-03-19 5:00,2022-03-19 5:00,House,22,Break and Enter,St.Andrew-Windfields
GO-2022517138,D52,2022-03-19 5:00,2022-03-19 5:00,Commercial,22,Assault,Waterfront Communities-The Island
GO-2022519054,D14,2022-03-20 5:00,2022-03-20 5:00,Outside,8,Assault,Niagara
GO-2022519095,D42,2022-03-20 5:00,2022-03-20 5:00,Outside,8,Assault,LAmoreaux
GO-2022519166,D13,2022-03-20 5:00,2022-03-20 5:00,Commercial,6,Break and Enter,Corso Italia-Davenport
GO-2022519416,D32,2022-03-20 5:00,2022-03-20 5:00,Commercial,6,Break and Enter,York University Heights
GO-2022519419,D32,2022-03-20 5:00,2022-03-20 5:00,Apartment,9,Sexual Violation,Westminster-Branson
GO-2022519429,D23,2022-03-17 5:00,2022-03-20 5:00,Apartment,0,Assault,Thistletown-Beaumond Heights
GO-2022519510,D12,2022-01-15 5:00,2022-03-20 5:00,Apartment,12,Assault,Weston
GO-202251952,D23,2022-01-09 5:00,2022-01-09 5:00,Outside,6,Robbery,Thistletown-Beaumond Heights
GO-2022519648,D41,2022-03-20 5:00,2022-03-20 5:00,Apartment,10,Assault,Kennedy Park
GO-2022519862,D42,2022-03-20 5:00,2022-03-20 5:00,Apartment,11,Assault,Agincourt South-Malvern West
GO-2022519884,D52,2022-03-20 5:00,2022-03-20 5:00,Commercial,12,Assault,Bay Street Corridor
GO-2022520032,D52,2022-03-20 5:00,2022-03-20 5:00,Apartment,12,Assault,Waterfront Communities-The Island
GO-2022520078,D51,2022-03-02 5:00,2022-03-20 5:00,Commercial,0,Assault,Moss Park
GO-2022520120,D54,2022-03-20 5:00,2022-03-20 5:00,House,10,Break and Enter,Danforth East York
GO-2022520294,D13,2022-03-20 5:00,2022-03-20 5:00,Other,13,Assault,Wychwood
GO-2022520446,D33,2022-03-19 5:00,2022-03-20 5:00,Apartment,20,Assault,Parkwoods-Donalda
GO-2022520477,D51,2022-03-20 5:00,2022-03-20 5:00,Commercial,13,Assault,Moss Park
GO-2022520477,D51,2022-03-20 5:00,2022-03-20 5:00,Commercial,13,Robbery,Moss Park
GO-2022520513,D31,2017-03-23 5:00,2022-03-20 5:00,Apartment,8,Assault,Humber Summit
GO-2022520540,D33,2022-03-20 5:00,2022-03-20 5:00,Commercial,13,Assault,Bayview Village
GO-2022520659,D23,2022-03-20 5:00,2022-03-20 5:00,House,14,Assault,West Humber-Clairville
GO-2022520674,D31,2022-03-20 5:00,2022-03-20 5:00,Apartment,14,Assault,Black Creek
GO-2022520831,D12,2022-03-20 5:00,2022-03-20 5:00,Commercial,14,Assault,Brookhaven-Amesbury
GO-202252085,D43,2021-12-25 5:00,2022-01-09 5:00,Apartment,0,Assault,West Hill
GO-2022520947,D51,2022-03-20 5:00,2022-03-20 5:00,Commercial,15,Assault,Church-Yonge Corridor
GO-202252100,D42,2022-01-09 5:00,2022-01-09 5:00,Commercial,0,Break and Enter,Milliken
GO-2022521064,D51,2022-02-25 5:00,2022-03-20 5:00,Commercial,0,Sexual Violation,Waterfront Communities-The Island
GO-202252111,D51,2022-01-09 5:00,2022-01-09 5:00,Apartment,7,Assault,Waterfront Communities-The Island
GO-2022521145,D53,2022-03-20 5:00,2022-03-20 5:00,Commercial,15,Assault,Mount Pleasant West
GO-2022521160,D32,2022-03-20 5:00,2022-03-20 5:00,Other,14,Assault,Newtonbrook West
GO-2022521199,D53,2022-03-20 5:00,2022-03-20 5:00,Transit,15,Assault,Rosedale-Moore Park
GO-2022521211,D54,2022-03-18 5:00,2022-03-20 5:00,Apartment,15,Assault,Woodbine-Lumsden
GO-2022521224,D31,2022-03-20 5:00,2022-03-20 5:00,House,12,Break and Enter,Glenfield-Jane Heights
